Acropolis Institute of Technology & Research Indore (2005),INDORE,2024,FIRST,private,IT,120505,154822,FW/OP,PR
Acropolis Institute of Technology & Research Indore (2005),INDORE,2024,FIRST,private,IT,202447,338938,OBC/X/OP,PR
Acropolis Institute of Technology & Research Indore (2005),INDORE,2024,FIRST,private,IT,425198,425198,ST/X/OP,PR
Acropolis Institute of Technology & Research Indore (2005),INDORE,2024,FIRST,private,IT,205053,298192,UR/X/OP,PR
Acropolis Institute of Technology & Research Indore (2005),INDORE,2024,FIRST,private,MECH,584547,584547,EWS,PR
Acropolis Institute of Technology & Research Indore (2005),INDORE,2024,FIRST,private,MECH,231469,937498,OBC/X/OP,PR
Acropolis Institute of Technology & Research Indore (2005),INDORE,2024,FIRST,private,MECH,604650,604650,SC/X/OP,PR
Acropolis Institute of Technology & Research Indore (2005),INDORE,2024,FIRST,private,MECH,143231,1077266,UR/X/OP,PR
Adina Institute of Science & Technology Sagar (2009),INDORE,2024,FIRST,private,CSE,851801,989559,EWS,PR
Adina Institute of Science & Technology Sagar (2009),INDORE,2024,FIRST,private,CSE,349052,478770,FW/OP,PR
Adina Institute of Science & Technology Sagar (2009),INDORE,2024,FIRST,private,CSE,485784,485784,OBC/X/OP,PR
Adina Institute of Science & Technology Sagar (2009),INDORE,2024,FIRST,private,CSE,206814,936644,UR/X/OP,PR
Adina Institute of Science & Technology Sagar (2009),INDORE,2024,FIRST,private,CSEAI,761200,761200,OBC/X/OP,PR
Adina Institute of Science & Technology Sagar (2009),INDORE,2024,FIRST,private,CSEAI,1092021,1092021,UR/X/OP,PR
Adina Institute of Science & Technology Sagar (2009),INDORE,2024,FIRST,private,ELECT ELEX,854194,856981,FW/OP,PR
Aditya College of Technology & Science Satna (2007),INDORE,2024,FIRST,private,CE,362214,362214,UR/X/OP,PR
Aditya College of Technology & Science Satna (2007),INDORE,2024,FIRST,private,CSE,523494,523494,EWS,PR
Aditya College of Technology & Science Satna (2007),INDORE,2024,FIRST,private,CSE,226068,792949,FW/OP,PR
Aditya College of Technology & Science Satna (2007),INDORE,2024,FIRST,private,MINING,159735,159735,UR/X/OP,PR
Alpine Institute of Technology Ujjain (2007),INDORE,2024,FIRST,private,CSE,525803,525803,EWS,PR
Alpine Institute of Technology Ujjain (2007),INDORE,2024,FIRST,private,CSE,405938,694707,OBC/X/OP,PR
Alpine Institute of Technology Ujjain (2007),INDORE,2024,FIRST,private,CSE,906242,906242,ST/X/OP,PR
Alpine Institute of Technology Ujjain (2007),INDORE,2024,FIRST,private,CSE,784497,956281,UR/X/OP,PR
Alpine Institute of Technology Ujjain (2007),INDORE,2024,FIRST,private,IT,734366,734366,OBC/X/OP,PR
Annie Institute of Technology and Research Centre Chhindwara (2013),INDORE,2024,FIRST,Private,CSE,760623,895891,FW/OP,PR
Astral Institute of Technology & Research Indore (2006),INDORE,2024,FIRST,private,CSE,523687,523687,EWS,PR
Astral Institute of Technology & Research Indore (2006),INDORE,2024,FIRST,private,CSE,276088,1064456,FW/OP,PR
Astral Institute of Technology & Research Indore (2006),INDORE,2024,FIRST,private,CSE,77913,1103014,OBC/X/OP,PR
Astral Institute of Technology & Research Indore (2006),INDORE,2024,FIRST,private,CSE,335466,846280,UR/X/OP,PR
Astral Institute of Technology & Research Indore (2006),INDORE,2024,FIRST,private,IT,874009,874009,UR/X/OP,PR
Babulal Tarabai Institute of Research & Technology Sagar (2008),SAGAR,2024,FIRST,Private,CE,304367,304367,FW/OP,PR
Babulal Tarabai Institute of Research & Technology Sagar (2008),SAGAR,2024,FIRST,private,CSE,666623,891444,EWS,PR
Babulal Tarabai Institute of Research & Technology Sagar (2008),SAGAR,2024,FIRST,private,CSE,220506,1103399,OBC/X/OP,PR
Babulal Tarabai Institute of Research & Technology Sagar (2008),SAGAR,2024,FIRST,private,CSE,723827,986800,UR/X/OP,PR
Babulal Tarabai Institute of Research & Technology Sagar (2008),SAGAR,2024,FIRST,private,CSEIML,596369,930370,EWS,PR
Babulal Tarabai Institute of Research & Technology Sagar (2008),SAGAR,2024,FIRST,private,CSEIML,656860,742375,FW/OP,PR
Babulal Tarabai Institute of Research & Technology Sagar (2008),SAGAR,2024,FIRST,private,CSEIML,372146,1041121,OBC/X/OP,PR
Babulal Tarabai Institute of Research & Technology Sagar (2008),SAGAR,2024,FIRST,private,CSEIML,325136,897054,UR/X/OP,PR
Babulal Tarabai Institute of Research & Technology Sagar (2008),SAGAR,2024,FIRST,private,EC,826188,826188,EWS,PR
Babulal Tarabai Institute of Research & Technology Sagar (2008),SAGAR,2024,FIRST,private,EC,766090,766090,FW/OP,PR
BADERIA GLOBAL INSTITUTE OF ENGINEERING & MANAGEMENT JABALPUR,JABALPUR,2024,FIRST,Private,CE,528221,528221,FW/OP,PR
BADERIA GLOBAL INSTITUTE OF ENGINEERING & MANAGEMENT JABALPUR,JABALPUR,2024,FIRST,Private,CE,548987,985616,OBC/X/OP,PR
BADERIA GLOBAL INSTITUTE OF ENGINEERING & MANAGEMENT JABALPUR,JABALPUR,2024,FIRST,Private,CE,756809,1017698,SC/X/OP,PR
BADERIA GLOBAL INSTITUTE OF ENGINEERING & MANAGEMENT JABALPUR,JABALPUR,2024,FIRST,Private,CE,531821,1080980,ST/X/OP,PR
